# C:\Users\Gordon\Downloads\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21.txt generated by flexImaging 4.1.116.257 on 2020-03-21 16:13:02
# X-pos Y-pos spot-name region
-3779 13323 R00X177Y074 01
-3579 13323 R00X178Y074 01
-3379 13323 R00X179Y074 01
-3179 13323 R00X180Y074 01
-2979 13323 R00X181Y074 01
-2779 13323 R00X182Y074 01
-2579 13323 R00X183Y074 01
-2379 13323 R00X184Y074 01
-2179 13323 R00X185Y074 01
-1979 13323 R00X186Y074 01
-1779 13323 R00X187Y074 01
-1579 13323 R00X188Y074 01
-1379 13323 R00X189Y074 01
-1179 13323 R00X190Y074 01
-979 13323 R00X191Y074 01
-779 13323 R00X192Y074 01
-579 13323 R00X193Y074 01
-379 13323 R00X194Y074 01
-179 13323 R00X195Y074 01
21 13323 R00X196Y074 01
221 13323 R00X197Y074 01
421 13323 R00X198Y074 01
621 13323 R00X199Y074 01
-24579 13123 R00X073Y075 01
-24379 13123 R00X074Y075 01
-24179 13123 R00X075Y075 01
-23979 13123 R00X076Y075 01
-23779 13123 R00X077Y075 01
-23579 13123 R00X078Y075 01
-23379 13123 R00X079Y075 01
-23179 13123 R00X080Y075 01
-22979 13123 R00X081Y075 01
-22779 13123 R00X082Y075 01
-22579 13123 R00X083Y075 01
-22379 13123 R00X084Y075 01
-22179 13123 R00X085Y075 01
-21979 13123 R00X086Y075 01
-21779 13123 R00X087Y075 01
-21579 13123 R00X088Y075 01
-21379 13123 R00X089Y075 01
-21179 13123 R00X090Y075 01
-20979 13123 R00X091Y075 01
-20779 13123 R00X092Y075 01
-20579 13123 R00X093Y075 01
-20379 13123 R00X094Y075 01
